"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000102783","48211000000013007","2026-07-22 09:44:57:919","2026-07-22 09:44:57:919","FIR/2026/31968","48211000000074082","48211000000054396","2025-11-19","Assault","Closed","12.284297","77.015166"
"48211000000102784","48211000000013007","2026-07-22 09:44:57:921","2026-07-22 09:44:57:921","FIR/2026/31969","48211000000074082","48211000000054396","2026-01-12","Cybercrime","Under Investigation","12.280889","77.019111"
"48211000000102785","48211000000013007","2026-07-22 09:44:57:922","2026-07-22 09:44:57:922","FIR/2026/31970","48211000000074082","48211000000054396","2025-12-01","Chain Snatching","Closed","12.287049","77.01408"
"48211000000102786","48211000000013007","2026-07-22 09:44:57:924","2026-07-22 09:44:57:924","FIR/2026/31971","48211000000074082","48211000000054396","2025-12-28","Theft","Chargesheeted","12.301076","77.022597"
"48211000000102787","48211000000013007","2026-07-22 09:44:57:925","2026-07-22 09:44:57:925","FIR/2026/31972","48211000000074082","48211000000054396","2025-08-19","Robbery","Closed","12.27488","77.017009"
"48211000000102788","48211000000013007","2026-07-22 09:44:57:926","2026-07-22 09:44:57:926","FIR/2026/31973","48211000000074082","48211000000054396","2025-09-25","Burglary","Under Investigation","12.272334","77.018563"
"48211000000102789","48211000000013007","2026-07-22 09:44:57:928","2026-07-22 09:44:57:928","FIR/2026/31974","48211000000074082","48211000000054396","2025-09-02","Vehicle Theft","Under Investigation","12.268764","77.020784"
"48211000000102790","48211000000013007","2026-07-22 09:44:57:929","2026-07-22 09:44:57:929","FIR/2026/31975","48211000000074082","48211000000054396","2025-11-07","Chain Snatching","Under Investigation","12.271991","77.016463"
"48211000000102791","48211000000013007","2026-07-22 09:44:57:930","2026-07-22 09:44:57:930","FIR/2026/31976","48211000000074082","48211000000054396","2026-02-21","Theft","Under Investigation","12.286577","77.006297"
"48211000000102792","48211000000013007","2026-07-22 09:44:57:932","2026-07-22 09:44:57:932","FIR/2026/31977","48211000000074082","48211000000054396","2026-05-06","Vehicle Theft","Under Investigation","12.284538","77.019377"
"48211000000102793","48211000000013007","2026-07-22 09:44:57:933","2026-07-22 09:44:57:933","FIR/2026/31978","48211000000074082","48211000000054396","2025-08-15","Assault","Chargesheeted","12.265075","77.014845"
"48211000000102794","48211000000013007","2026-07-22 09:44:57:935","2026-07-22 09:44:57:935","FIR/2026/31979","48211000000074082","48211000000054396","2025-12-06","Theft","Closed","12.275302","77.027203"
"48211000000102795","48211000000013007","2026-07-22 09:44:57:936","2026-07-22 09:44:57:936","FIR/2026/31980","48211000000074082","48211000000054396","2026-01-09","Burglary","Chargesheeted","12.292228","76.998495"
"48211000000102796","48211000000013007","2026-07-22 09:44:57:937","2026-07-22 09:44:57:937","FIR/2026/31981","48211000000074082","48211000000054396","2026-01-01","Extortion","Under Investigation","12.296718","77.003623"
"48211000000102797","48211000000013007","2026-07-22 09:44:57:939","2026-07-22 09:44:57:939","FIR/2026/31982","48211000000074082","48211000000054396","2026-06-23","Assault","Chargesheeted","12.278118","77.027452"
"48211000000102798","48211000000013007","2026-07-22 09:44:57:940","2026-07-22 09:44:57:940","FIR/2026/31983","48211000000074082","48211000000054396","2025-08-19","Assault","Under Investigation","12.279672","77.029469"
"48211000000102799","48211000000013007","2026-07-22 09:44:57:942","2026-07-22 09:44:57:942","FIR/2026/31984","48211000000074082","48211000000054396","2026-06-12","Theft","Under Investigation","12.276652","77.013925"
"48211000000102800","48211000000013007","2026-07-22 09:44:57:943","2026-07-22 09:44:57:943","FIR/2026/31985","48211000000074082","48211000000054396","2026-07-01","Fraud","Under Investigation","12.28406","77.010967"
"48211000000102801","48211000000013007","2026-07-22 09:44:57:944","2026-07-22 09:44:57:944","FIR/2026/31986","48211000000074082","48211000000054396","2026-04-30","Assault","Under Investigation","12.259056","77.015697"
"48211000000102802","48211000000013007","2026-07-22 09:44:57:946","2026-07-22 09:44:57:946","FIR/2026/31987","48211000000074082","48211000000054396","2025-11-20","Robbery","Under Investigation","12.283822","77.028878"
"48211000000102803","48211000000013007","2026-07-22 09:44:57:947","2026-07-22 09:44:57:947","FIR/2026/31988","48211000000074082","48211000000054396","2026-04-29","Burglary","Closed","12.284144","77.016424"
"48211000000102804","48211000000013007","2026-07-22 09:44:57:949","2026-07-22 09:44:57:949","FIR/2026/31989","48211000000074082","48211000000054396","2025-08-15","Theft","Under Investigation","12.252001","77.018363"
"48211000000102805","48211000000013007","2026-07-22 09:44:57:950","2026-07-22 09:44:57:950","FIR/2026/31990","48211000000074082","48211000000054396","2025-12-23","Assault","Chargesheeted","12.26903","77.015133"
"48211000000102806","48211000000013007","2026-07-22 09:44:57:951","2026-07-22 09:44:57:951","FIR/2026/31991","48211000000074082","48211000000054396","2025-09-13","Robbery","Chargesheeted","12.284342","77.021997"
"48211000000102807","48211000000013007","2026-07-22 09:44:57:953","2026-07-22 09:44:57:953","FIR/2026/31992","48211000000074082","48211000000054396","2025-08-01","Theft","Chargesheeted","12.268035","77.027106"
"48211000000102808","48211000000013007","2026-07-22 09:44:57:954","2026-07-22 09:44:57:954","FIR/2026/31993","48211000000074082","48211000000054396","2026-07-13","Vehicle Theft","Under Investigation","12.270619","77.008552"
"48211000000102809","48211000000013007","2026-07-22 09:44:57:955","2026-07-22 09:44:57:955","FIR/2026/31994","48211000000074082","48211000000054396","2025-08-01","Burglary","Chargesheeted","12.257422","76.998085"
"48211000000102810","48211000000013007","2026-07-22 09:44:57:957","2026-07-22 09:44:57:957","FIR/2026/31995","48211000000074082","48211000000054396","2025-11-25","Assault","Under Investigation","12.283371","77.020234"
"48211000000102811","48211000000013007","2026-07-22 09:44:57:958","2026-07-22 09:44:57:958","FIR/2026/31996","48211000000074082","48211000000054396","2026-05-04","Vehicle Theft","Under Investigation","12.286684","77.027944"
"48211000000102812","48211000000013007","2026-07-22 09:44:57:959","2026-07-22 09:44:57:959","FIR/2026/31997","48211000000074082","48211000000054396","2025-12-09","Theft","Under Investigation","12.282465","77.019146"
"48211000000102813","48211000000013007","2026-07-22 09:44:57:961","2026-07-22 09:44:57:961","FIR/2026/31998","48211000000074082","48211000000054396","2025-08-18","Theft","Under Investigation","12.268131","76.999441"
"48211000000102814","48211000000013007","2026-07-22 09:44:57:962","2026-07-22 09:44:57:962","FIR/2026/31999","48211000000074082","48211000000054396","2026-04-27","Chain Snatching","Under Investigation","12.274962","77.014903"
"48211000000102815","48211000000013007","2026-07-22 09:44:57:963","2026-07-22 09:44:57:963","FIR/2026/32000","48211000000074082","48211000000054396","2026-03-08","Fraud","Under Investigation","12.285857","77.001973"
"48211000000102816","48211000000013007","2026-07-22 09:44:57:965","2026-07-22 09:44:57:965","FIR/2026/32001","48211000000074082","48211000000054396","2026-02-10","Vehicle Theft","Closed","12.278469","77.012442"
"48211000000102817","48211000000013007","2026-07-22 09:44:57:966","2026-07-22 09:44:57:966","FIR/2026/32002","48211000000074082","48211000000054396","2026-04-12","Extortion","Chargesheeted","12.284199","77.015385"
"48211000000102818","48211000000013007","2026-07-22 09:44:57:967","2026-07-22 09:44:57:967","FIR/2026/32003","48211000000074082","48211000000054396","2026-03-21","Theft","Under Investigation","12.313903","77.035718"
"48211000000102819","48211000000013007","2026-07-22 09:44:57:969","2026-07-22 09:44:57:969","FIR/2026/32004","48211000000074082","48211000000054396","2025-08-30","Cybercrime","Under Investigation","12.281473","77.007438"
"48211000000102820","48211000000013007","2026-07-22 09:44:57:970","2026-07-22 09:44:57:970","FIR/2026/32005","48211000000074082","48211000000054396","2026-05-19","Domestic Violence","Chargesheeted","12.308552","76.998428"
"48211000000102821","48211000000013007","2026-07-22 09:44:57:971","2026-07-22 09:44:57:971","FIR/2026/32006","48211000000074082","48211000000054396","2026-05-16","Cybercrime","Under Investigation","12.274009","77.012063"
"48211000000102822","48211000000013007","2026-07-22 09:44:57:973","2026-07-22 09:44:57:973","FIR/2026/32007","48211000000074082","48211000000054396","2025-12-18","Theft","Chargesheeted","12.286512","77.009277"
"48211000000102823","48211000000013007","2026-07-22 09:44:57:974","2026-07-22 09:44:57:974","FIR/2026/32008","48211000000074082","48211000000054396","2026-01-09","Burglary","Chargesheeted","12.267408","77.026808"
"48211000000102824","48211000000013007","2026-07-22 09:44:57:976","2026-07-22 09:44:57:976","FIR/2026/32009","48211000000074082","48211000000054396","2025-08-09","Vehicle Theft","Under Investigation","12.273965","77.026661"
"48211000000102825","48211000000013007","2026-07-22 09:44:57:977","2026-07-22 09:44:57:977","FIR/2026/32010","48211000000074082","48211000000054396","2026-06-06","Domestic Violence","Closed","12.306109","77.022523"
"48211000000102826","48211000000013007","2026-07-22 09:44:57:978","2026-07-22 09:44:57:978","FIR/2026/32011","48211000000074082","48211000000054396","2026-02-16","Theft","Closed","12.269256","77.029817"
"48211000000102827","48211000000013007","2026-07-22 09:44:57:980","2026-07-22 09:44:57:980","FIR/2026/32012","48211000000074082","48211000000054396","2025-12-26","Assault","Chargesheeted","12.268683","77.006781"
"48211000000102829","48211000000013007","2026-07-22 09:44:58:222","2026-07-22 09:44:58:222","FIR/2026/32013","48211000000074082","48211000000054396","2026-01-26","Robbery","Under Investigation","12.267227","77.023591"
"48211000000102830","48211000000013007","2026-07-22 09:44:58:224","2026-07-22 09:44:58:224","FIR/2026/32014","48211000000074082","48211000000054396","2025-12-26","Theft","Under Investigation","12.269062","77.029858"
"48211000000102831","48211000000013007","2026-07-22 09:44:58:226","2026-07-22 09:44:58:226","FIR/2026/32015","48211000000074082","48211000000054396","2025-11-08","Chain Snatching","Chargesheeted","12.287112","77.01341"
"48211000000102832","48211000000013007","2026-07-22 09:44:58:227","2026-07-22 09:44:58:227","FIR/2026/32016","48211000000074082","48211000000054396","2025-12-17","Vehicle Theft","Chargesheeted","12.279968","77.025226"
"48211000000102833","48211000000013007","2026-07-22 09:44:58:229","2026-07-22 09:44:58:229","FIR/2026/32017","48211000000074082","48211000000054396","2025-12-08","Theft","Chargesheeted","12.275671","77.019448"
"48211000000102834","48211000000013007","2026-07-22 09:44:58:230","2026-07-22 09:44:58:230","FIR/2026/32018","48211000000074082","48211000000054396","2026-03-23","Domestic Violence","Chargesheeted","12.2786","77.027106"
"48211000000102835","48211000000013007","2026-07-22 09:44:58:232","2026-07-22 09:44:58:232","FIR/2026/32019","48211000000074082","48211000000054396","2026-03-12","Assault","Under Investigation","12.280718","77.020255"
"48211000000102836","48211000000013007","2026-07-22 09:44:58:233","2026-07-22 09:44:58:233","FIR/2026/32020","48211000000074082","48211000000054396","2025-11-03","Chain Snatching","Under Investigation","12.284935","77.019715"
"48211000000102837","48211000000013007","2026-07-22 09:44:58:234","2026-07-22 09:44:58:234","FIR/2026/32021","48211000000074082","48211000000054396","2026-07-01","Fraud","Under Investigation","12.285587","77.02407"
"48211000000102838","48211000000013007","2026-07-22 09:44:58:236","2026-07-22 09:44:58:236","FIR/2026/32022","48211000000074082","48211000000054396","2025-08-13","Assault","Closed","12.273164","77.028787"
"48211000000102839","48211000000013007","2026-07-22 09:44:58:237","2026-07-22 09:44:58:237","FIR/2026/32023","48211000000074082","48211000000054396","2025-09-29","Cybercrime","Under Investigation","12.265757","77.028143"
"48211000000102840","48211000000013007","2026-07-22 09:44:58:239","2026-07-22 09:44:58:239","FIR/2026/32024","48211000000074082","48211000000054396","2025-08-15","Assault","Under Investigation","12.273034","77.017918"
"48211000000102841","48211000000013007","2026-07-22 09:44:58:240","2026-07-22 09:44:58:240","FIR/2026/32025","48211000000074082","48211000000054396","2026-07-02","Vehicle Theft","Under Investigation","12.273192","77.021548"
"48211000000102842","48211000000013007","2026-07-22 09:44:58:242","2026-07-22 09:44:58:242","FIR/2026/32026","48211000000074082","48211000000054396","2025-11-18","Burglary","Chargesheeted","12.275494","77.014012"
"48211000000102843","48211000000013007","2026-07-22 09:44:58:243","2026-07-22 09:44:58:243","FIR/2026/32027","48211000000074082","48211000000054396","2025-09-09","Burglary","Chargesheeted","12.275587","77.020132"
"48211000000102844","48211000000013007","2026-07-22 09:44:58:245","2026-07-22 09:44:58:245","FIR/2026/32028","48211000000074082","48211000000054396","2025-08-05","Assault","Under Investigation","12.264299","77.01414"
"48211000000102845","48211000000013007","2026-07-22 09:44:58:246","2026-07-22 09:44:58:246","FIR/2026/32029","48211000000074082","48211000000054396","2026-04-12","Domestic Violence","Closed","12.265665","77.012777"
"48211000000102846","48211000000013007","2026-07-22 09:44:58:248","2026-07-22 09:44:58:248","FIR/2026/32030","48211000000074082","48211000000054396","2026-02-01","Chain Snatching","Chargesheeted","12.298937","76.999818"
"48211000000102847","48211000000013007","2026-07-22 09:44:58:249","2026-07-22 09:44:58:249","FIR/2026/32031","48211000000074082","48211000000054396","2025-12-23","Assault","Chargesheeted","12.26985","77.010642"
"48211000000102848","48211000000013007","2026-07-22 09:44:58:251","2026-07-22 09:44:58:251","FIR/2026/32032","48211000000074082","48211000000054396","2025-09-02","Theft","Chargesheeted","12.302919","77.031937"
"48211000000102849","48211000000013007","2026-07-22 09:44:58:252","2026-07-22 09:44:58:252","FIR/2026/32033","48211000000074082","48211000000054396","2026-02-09","Burglary","Under Investigation","12.266579","77.007039"
"48211000000102850","48211000000013007","2026-07-22 09:44:58:254","2026-07-22 09:44:58:254","FIR/2026/32034","48211000000074082","48211000000054396","2025-10-02","Assault","Chargesheeted","12.281672","77.023184"
"48211000000102851","48211000000013007","2026-07-22 09:44:58:255","2026-07-22 09:44:58:255","FIR/2026/32035","48211000000074082","48211000000054396","2025-12-26","Assault","Chargesheeted","12.298695","77.019264"
"48211000000102852","48211000000013007","2026-07-22 09:44:58:257","2026-07-22 09:44:58:257","FIR/2026/32036","48211000000074082","48211000000054396","2026-03-04","Chain Snatching","Closed","12.28539","77.023278"
"48211000000102853","48211000000013007","2026-07-22 09:44:58:258","2026-07-22 09:44:58:258","FIR/2026/32037","48211000000074082","48211000000054396","2026-01-10","Vehicle Theft","Under Investigation","12.273907","77.019443"
"48211000000102854","48211000000013007","2026-07-22 09:44:58:259","2026-07-22 09:44:58:259","FIR/2026/32038","48211000000074082","48211000000054396","2026-05-16","Burglary","Under Investigation","12.305013","76.998614"
"48211000000102855","48211000000013007","2026-07-22 09:44:58:261","2026-07-22 09:44:58:261","FIR/2026/32039","48211000000074082","48211000000054396","2025-11-07","Robbery","Chargesheeted","12.273386","77.025132"
"48211000000102856","48211000000013007","2026-07-22 09:44:58:262","2026-07-22 09:44:58:262","FIR/2026/32040","48211000000074082","48211000000054396","2026-05-11","Robbery","Closed","12.271162","77.022263"
"48211000000102857","48211000000013007","2026-07-22 09:44:58:264","2026-07-22 09:44:58:264","FIR/2026/32041","48211000000074082","48211000000054396","2025-12-22","Vehicle Theft","Under Investigation","12.274383","77.027826"
"48211000000102858","48211000000013007","2026-07-22 09:44:58:265","2026-07-22 09:44:58:265","FIR/2026/32042","48211000000074082","48211000000054396","2026-04-05","Robbery","Closed","12.273558","77.008724"
"48211000000102859","48211000000013007","2026-07-22 09:44:58:266","2026-07-22 09:44:58:266","FIR/2026/32043","48211000000074082","48211000000054396","2025-11-06","Burglary","Under Investigation","12.2697","77.02821"
"48211000000102860","48211000000013007","2026-07-22 09:44:58:268","2026-07-22 09:44:58:268","FIR/2026/32044","48211000000074082","48211000000054396","2026-06-26","Burglary","Chargesheeted","12.264546","77.010133"
"48211000000102861","48211000000013007","2026-07-22 09:44:58:269","2026-07-22 09:44:58:269","FIR/2026/32045","48211000000074082","48211000000054396","2026-05-16","Cybercrime","Chargesheeted","12.286369","77.007967"
"48211000000102862","48211000000013007","2026-07-22 09:44:58:271","2026-07-22 09:44:58:271","FIR/2026/32046","48211000000074082","48211000000054396","2025-10-26","Vehicle Theft","Under Investigation","12.282017","77.026013"
"48211000000102863","48211000000013007","2026-07-22 09:44:58:272","2026-07-22 09:44:58:272","FIR/2026/32047","48211000000074082","48211000000054396","2026-03-04","Burglary","Under Investigation","12.282298","77.015654"
"48211000000102864","48211000000013007","2026-07-22 09:44:58:273","2026-07-22 09:44:58:273","FIR/2026/32048","48211000000074082","48211000000054396","2025-12-15","Assault","Under Investigation","12.282077","76.997399"
"48211000000102865","48211000000013007","2026-07-22 09:44:58:275","2026-07-22 09:44:58:275","FIR/2026/32049","48211000000074082","48211000000054396","2025-12-30","Cybercrime","Closed","12.307757","77.029065"
"48211000000102866","48211000000013007","2026-07-22 09:44:58:276","2026-07-22 09:44:58:276","FIR/2026/32050","48211000000074082","48211000000054396","2026-02-16","Theft","Under Investigation","12.302733","77.044511"
"48211000000102867","48211000000013007","2026-07-22 09:44:58:277","2026-07-22 09:44:58:277","FIR/2026/32051","48211000000074082","48211000000054396","2025-09-24","Theft","Chargesheeted","12.277858","77.022749"
"48211000000102868","48211000000013007","2026-07-22 09:44:58:279","2026-07-22 09:44:58:279","FIR/2026/32052","48211000000074082","48211000000054396","2026-07-04","Robbery","Under Investigation","12.272615","77.011969"
"48211000000102869","48211000000013007","2026-07-22 09:44:58:280","2026-07-22 09:44:58:280","FIR/2026/32053","48211000000074082","48211000000054396","2025-12-19","Extortion","Chargesheeted","12.280673","77.016926"
"48211000000102870","48211000000013007","2026-07-22 09:44:58:282","2026-07-22 09:44:58:282","FIR/2026/32054","48211000000074082","48211000000054396","2026-07-07","Fraud","Under Investigation","12.286521","77.027264"
"48211000000102871","48211000000013007","2026-07-22 09:44:58:283","2026-07-22 09:44:58:283","FIR/2026/32055","48211000000074082","48211000000054396","2026-05-16","Fraud","Under Investigation","12.283422","77.028466"
"48211000000102872","48211000000013007","2026-07-22 09:44:58:285","2026-07-22 09:44:58:285","FIR/2026/32056","48211000000074082","48211000000054396","2026-02-18","Extortion","Under Investigation","12.26623","77.015323"
"48211000000102873","48211000000013007","2026-07-22 09:44:58:286","2026-07-22 09:44:58:286","FIR/2026/32057","48211000000074082","48211000000054396","2026-06-07","Robbery","Under Investigation","12.273128","77.029836"
"48211000000102874","48211000000013007","2026-07-22 09:44:58:287","2026-07-22 09:44:58:287","FIR/2026/32058","48211000000074082","48211000000054396","2025-08-15","Theft","Closed","12.252201","77.013774"
"48211000000102875","48211000000013007","2026-07-22 09:44:58:289","2026-07-22 09:44:58:289","FIR/2026/32059","48211000000074082","48211000000054396","2026-05-26","Fraud","Under Investigation","12.267867","77.024707"
"48211000000102876","48211000000013007","2026-07-22 09:44:58:290","2026-07-22 09:44:58:290","FIR/2026/32060","48211000000074082","48211000000054396","2025-08-19","Theft","Under Investigation","12.271042","77.019998"
"48211000000102877","48211000000013007","2026-07-22 09:44:58:291","2026-07-22 09:44:58:291","FIR/2026/32061","48211000000074082","48211000000054396","2025-10-04","Extortion","Under Investigation","12.256535","77.010933"
"48211000000102878","48211000000013007","2026-07-22 09:44:58:293","2026-07-22 09:44:58:293","FIR/2026/32062","48211000000074082","48211000000054396","2025-12-22","Chain Snatching","Closed","12.297524","76.982394"
"48211000000102879","48211000000013007","2026-07-22 09:44:58:294","2026-07-22 09:44:58:294","FIR/2026/32063","48211000000074082","48211000000054396","2026-02-19","Theft","Under Investigation","12.279315","77.007671"
"48211000000102880","48211000000013007","2026-07-22 09:44:58:296","2026-07-22 09:44:58:296","FIR/2026/32064","48211000000074082","48211000000054396","2025-11-28","Cybercrime","Closed","12.274891","77.024151"
"48211000000102881","48211000000013007","2026-07-22 09:44:58:297","2026-07-22 09:44:58:297","FIR/2026/32065","48211000000074082","48211000000054396","2025-10-31","Robbery","Closed","12.282086","77.02478"
"48211000000102882","48211000000013007","2026-07-22 09:44:58:299","2026-07-22 09:44:58:299","FIR/2026/32066","48211000000074082","48211000000054396","2025-09-30","Burglary","Under Investigation","12.276556","77.027714"
"48211000000102883","48211000000013007","2026-07-22 09:44:58:300","2026-07-22 09:44:58:300","FIR/2026/32067","48211000000074082","48211000000054396","2025-11-21","Robbery","Chargesheeted","12.282896","77.01329"
"48211000000102884","48211000000013007","2026-07-22 09:44:58:301","2026-07-22 09:44:58:301","FIR/2026/32068","48211000000074082","48211000000054396","2025-08-26","Vehicle Theft","Chargesheeted","12.256443","77.013646"
"48211000000102885","48211000000013007","2026-07-22 09:44:58:303","2026-07-22 09:44:58:303","FIR/2026/32069","48211000000074082","48211000000054396","2026-05-09","Assault","Under Investigation","12.268044","77.010669"
"48211000000102886","48211000000013007","2026-07-22 09:44:58:304","2026-07-22 09:44:58:304","FIR/2026/32070","48211000000074082","48211000000054396","2026-01-27","Assault","Under Investigation","12.266363","77.011649"
"48211000000102887","48211000000013007","2026-07-22 09:44:58:305","2026-07-22 09:44:58:305","FIR/2026/32071","48211000000074082","48211000000054396","2026-06-09","Assault","Under Investigation","12.264178","77.029764"
"48211000000102888","48211000000013007","2026-07-22 09:44:58:307","2026-07-22 09:44:58:307","FIR/2026/32072","48211000000074082","48211000000054396","2026-02-02","Extortion","Chargesheeted","12.28523","77.008253"
"48211000000102889","48211000000013007","2026-07-22 09:44:58:308","2026-07-22 09:44:58:308","FIR/2026/32073","48211000000074082","48211000000054396","2026-06-26","Robbery","Under Investigation","12.277171","77.016015"
"48211000000102890","48211000000013007","2026-07-22 09:44:58:310","2026-07-22 09:44:58:310","FIR/2026/32074","48211000000074082","48211000000054396","2025-12-01","Burglary","Chargesheeted","12.278532","77.006927"
"48211000000102891","48211000000013007","2026-07-22 09:44:58:311","2026-07-22 09:44:58:311","FIR/2026/32075","48211000000074082","48211000000054396","2026-07-08","Vehicle Theft","Under Investigation","12.278028","77.013717"
"48211000000102892","48211000000013007","2026-07-22 09:44:58:312","2026-07-22 09:44:58:312","FIR/2026/32076","48211000000074082","48211000000054396","2026-02-25","Extortion","Closed","12.27994","77.022906"
"48211000000102893","48211000000013007","2026-07-22 09:44:58:314","2026-07-22 09:44:58:314","FIR/2026/32077","48211000000074082","48211000000054396","2026-04-18","Burglary","Closed","12.283729","77.023009"
"48211000000102894","48211000000013007","2026-07-22 09:44:58:315","2026-07-22 09:44:58:315","FIR/2026/32078","48211000000074082","48211000000054396","2025-08-24","Burglary","Under Investigation","12.289215","76.993563"
"48211000000102895","48211000000013007","2026-07-22 09:44:58:317","2026-07-22 09:44:58:317","FIR/2026/32079","48211000000074082","48211000000054396","2026-06-07","Theft","Chargesheeted","12.27783","77.007616"
"48211000000102896","48211000000013007","2026-07-22 09:44:58:318","2026-07-22 09:44:58:318","FIR/2026/32080","48211000000074082","48211000000054396","2025-12-11","Robbery","Under Investigation","12.290546","77.034978"
"48211000000102897","48211000000013007","2026-07-22 09:44:58:319","2026-07-22 09:44:58:319","FIR/2026/32081","48211000000074082","48211000000054396","2026-03-24","Vehicle Theft","Chargesheeted","12.273852","77.018553"
"48211000000102898","48211000000013007","2026-07-22 09:44:58:321","2026-07-22 09:44:58:321","FIR/2026/32082","48211000000074082","48211000000054396","2026-03-04","Extortion","Chargesheeted","12.286711","77.027405"
"48211000000102899","48211000000013007","2026-07-22 09:44:58:322","2026-07-22 09:44:58:322","FIR/2026/32083","48211000000074082","48211000000054396","2025-08-01","Chain Snatching","Chargesheeted","12.296045","77.014108"
"48211000000102900","48211000000013007","2026-07-22 09:44:58:324","2026-07-22 09:44:58:324","FIR/2026/32084","48211000000074082","48211000000054396","2026-07-13","Vehicle Theft","Closed","12.284033","77.00884"
"48211000000102901","48211000000013007","2026-07-22 09:44:58:325","2026-07-22 09:44:58:325","FIR/2026/32085","48211000000074082","48211000000054396","2025-11-20","Vehicle Theft","Chargesheeted","12.281235","77.025129"
"48211000000102902","48211000000013007","2026-07-22 09:44:58:326","2026-07-22 09:44:58:326","FIR/2026/32086","48211000000074082","48211000000054396","2026-05-23","Theft","Under Investigation","12.279971","77.036928"
"48211000000102903","48211000000013007","2026-07-22 09:44:58:328","2026-07-22 09:44:58:328","FIR/2026/32087","48211000000074082","48211000000054396","2025-11-17","Vehicle Theft","Under Investigation","12.271688","77.01953"
"48211000000102904","48211000000013007","2026-07-22 09:44:58:329","2026-07-22 09:44:58:329","FIR/2026/32088","48211000000074082","48211000000054396","2026-02-28","Theft","Under Investigation","12.284536","77.007924"
"48211000000102905","48211000000013007","2026-07-22 09:44:58:330","2026-07-22 09:44:58:330","FIR/2026/32089","48211000000074082","48211000000054396","2025-10-21","Fraud","Closed","12.268445","77.006305"
"48211000000102906","48211000000013007","2026-07-22 09:44:58:332","2026-07-22 09:44:58:332","FIR/2026/32090","48211000000074082","48211000000054396","2026-06-28","Fraud","Under Investigation","12.268934","77.021068"
"48211000000102907","48211000000013007","2026-07-22 09:44:58:333","2026-07-22 09:44:58:333","FIR/2026/32091","48211000000074082","48211000000054396","2025-08-27","Burglary","Chargesheeted","12.264154","77.013297"
"48211000000102908","48211000000013007","2026-07-22 09:44:58:335","2026-07-22 09:44:58:335","FIR/2026/32092","48211000000074082","48211000000054396","2025-09-09","Domestic Violence","Chargesheeted","12.283557","77.017868"
"48211000000102909","48211000000013007","2026-07-22 09:44:58:336","2026-07-22 09:44:58:336","FIR/2026/32093","48211000000074082","48211000000054396","2026-05-29","Theft","Closed","12.265318","77.021295"
"48211000000102910","48211000000013007","2026-07-22 09:44:58:338","2026-07-22 09:44:58:338","FIR/2026/32094","48211000000074082","48211000000054396","2026-01-02","Theft","Closed","12.32214","77.06262"
"48211000000102911","48211000000013007","2026-07-22 09:44:58:339","2026-07-22 09:44:58:339","FIR/2026/32095","48211000000074083","48211000000054396","2026-05-26","Fraud","Chargesheeted","12.790317","76.360927"
"48211000000102912","48211000000013007","2026-07-22 09:44:58:340","2026-07-22 09:44:58:340","FIR/2026/32096","48211000000074083","48211000000054396","2026-03-27","Theft","Closed","12.800129","76.345873"
"48211000000102913","48211000000013007","2026-07-22 09:44:58:342","2026-07-22 09:44:58:342","FIR/2026/32097","48211000000074083","48211000000054396","2025-08-02","Cybercrime","Chargesheeted","12.820505","76.381554"
"48211000000102914","48211000000013007","2026-07-22 09:44:58:343","2026-07-22 09:44:58:343","FIR/2026/32098","48211000000074083","48211000000054396","2026-05-01","Chain Snatching","Under Investigation","12.786594","76.357208"
"48211000000102915","48211000000013007","2026-07-22 09:44:58:345","2026-07-22 09:44:58:345","FIR/2026/32099","48211000000074083","48211000000054396","2025-09-13","Extortion","Under Investigation","12.800644","76.361563"
"48211000000102916","48211000000013007","2026-07-22 09:44:58:346","2026-07-22 09:44:58:346","FIR/2026/32100","48211000000074083","48211000000054396","2025-11-28","Vehicle Theft","Chargesheeted","12.786815","76.360972"
"48211000000102917","48211000000013007","2026-07-22 09:44:58:348","2026-07-22 09:44:58:348","FIR/2026/32101","48211000000074083","48211000000054396","2025-11-26","Robbery","Chargesheeted","12.773893","76.363429"
"48211000000102918","48211000000013007","2026-07-22 09:44:58:349","2026-07-22 09:44:58:349","FIR/2026/32102","48211000000074083","48211000000054396","2026-06-12","Extortion","Under Investigation","12.808724","76.352973"
"48211000000102919","48211000000013007","2026-07-22 09:44:58:351","2026-07-22 09:44:58:351","FIR/2026/32103","48211000000074083","48211000000054396","2025-10-22","Burglary","Under Investigation","12.803115","76.355988"
"48211000000102920","48211000000013007","2026-07-22 09:44:58:352","2026-07-22 09:44:58:352","FIR/2026/32104","48211000000074083","48211000000054396","2026-01-20","Robbery","Under Investigation","12.803181","76.335121"
"48211000000102921","48211000000013007","2026-07-22 09:44:58:353","2026-07-22 09:44:58:353","FIR/2026/32105","48211000000074083","48211000000054396","2025-09-29","Vehicle Theft","Closed","12.803403","76.345393"
"48211000000102922","48211000000013007","2026-07-22 09:44:58:355","2026-07-22 09:44:58:355","FIR/2026/32106","48211000000074083","48211000000054396","2026-01-01","Theft","Under Investigation","12.800799","76.348115"
"48211000000102923","48211000000013007","2026-07-22 09:44:58:356","2026-07-22 09:44:58:356","FIR/2026/32107","48211000000074083","48211000000054396","2026-01-06","Vehicle Theft","Closed","12.796918","76.35138"
