"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","CameraName","Latitude","Longitude","DistrictId","Status","InstalledDate","UnitId"
"48211000000130309","48211000000013007","2026-07-22 14:32:45:551","2026-07-22 14:32:45:551","Nyamathi Railway Junction Cam 4","14.541189","76.489231","48211000000054389","Active","2019-08-10","48211000000074020"
"48211000000130310","48211000000013007","2026-07-22 14:32:45:552","2026-07-22 14:32:45:552","Jagaluru Residential Cam 1","14.864661","75.819624","48211000000054389","Active","2024-02-18","48211000000074021"
"48211000000130311","48211000000013007","2026-07-22 14:32:45:554","2026-07-22 14:32:45:554","Jagaluru Hospital Cam 2","14.859263","75.820806","48211000000054389","Active","2024-06-20","48211000000074021"
"48211000000130312","48211000000013007","2026-07-22 14:32:45:555","2026-07-22 14:32:45:555","Jagaluru Bus Stand Cam 3","14.861089","75.826364","48211000000054389","Active","2019-01-20","48211000000074021"
"48211000000130313","48211000000013007","2026-07-22 14:32:45:557","2026-07-22 14:32:45:557","Kalghatgi Mosque Cam 1","15.629594","75.147025","48211000000048017","Active","2019-12-27","48211000000074022"
"48211000000130314","48211000000013007","2026-07-22 14:32:45:558","2026-07-22 14:32:45:558","Kalghatgi Residential Cam 2","15.615823","75.135545","48211000000048017","Active","2024-05-09","48211000000074022"
"48211000000130315","48211000000013007","2026-07-22 14:32:45:559","2026-07-22 14:32:45:559","Kalghatgi Court Complex Cam 3","15.616671","75.147026","48211000000048017","Active","2019-02-27","48211000000074022"
"48211000000130316","48211000000013007","2026-07-22 14:32:45:561","2026-07-22 14:32:45:561","Kalghatgi Railway Junction Cam 4","15.594572","75.13921","48211000000048017","Active","2019-01-17","48211000000074022"
"48211000000130317","48211000000013007","2026-07-22 14:32:45:562","2026-07-22 14:32:45:562","Kalghatgi Main Road Junction Cam 5","15.628758","75.138421","48211000000048017","Active","2022-07-02","48211000000074022"
"48211000000130318","48211000000013007","2026-07-22 14:32:45:564","2026-07-22 14:32:45:564","Dharwad School Zone Cam 1","15.114798","75.412201","48211000000048017","Active","2022-05-06","48211000000074023"
"48211000000130319","48211000000013007","2026-07-22 14:32:45:565","2026-07-22 14:32:45:565","Dharwad Railway Junction Cam 2","15.109999","75.394972","48211000000048017","Active","2022-10-15","48211000000074023"
"48211000000130320","48211000000013007","2026-07-22 14:32:45:566","2026-07-22 14:32:45:566","Dharwad Hospital Cam 3","15.095152","75.412342","48211000000048017","Active","2024-06-30","48211000000074023"
"48211000000130321","48211000000013007","2026-07-22 14:32:45:568","2026-07-22 14:32:45:568","Dharwad Stadium Cam 4","15.111652","75.419418","48211000000048017","Active","2023-07-11","48211000000074023"
"48211000000130322","48211000000013007","2026-07-22 14:32:45:569","2026-07-22 14:32:45:569","Dharwad Hospital Cam 5","15.104584","75.416327","48211000000048017","Active","2019-03-31","48211000000074023"
"48211000000130323","48211000000013007","2026-07-22 14:32:45:571","2026-07-22 14:32:45:571","Dharwad Bus Stand Cam 6","15.115757","75.42296","48211000000048017","Active","2019-06-03","48211000000074023"
"48211000000130324","48211000000013007","2026-07-22 14:32:45:572","2026-07-22 14:32:45:572","Dharwad Mosque Cam 7","15.097637","75.41069","48211000000048017","Active","2019-07-19","48211000000074023"
"48211000000130325","48211000000013007","2026-07-22 14:32:45:573","2026-07-22 14:32:45:573","Hubballi Rural Market Cam 1","15.112455","74.854785","48211000000048017","Inactive","2020-04-19","48211000000074024"
"48211000000130326","48211000000013007","2026-07-22 14:32:45:575","2026-07-22 14:32:45:575","Hubballi Rural Railway Junction Cam 2","15.125898","74.856007","48211000000048017","Active","2020-09-19","48211000000074024"
"48211000000130327","48211000000013007","2026-07-22 14:32:45:577","2026-07-22 14:32:45:577","Hubballi Rural Market Cam 3","15.118214","74.859762","48211000000048017","Active","2020-02-18","48211000000074024"
"48211000000130328","48211000000013007","2026-07-22 14:32:45:579","2026-07-22 14:32:45:579","Hubballi Rural Police HQ Gate Cam 4","15.131937","74.859725","48211000000048017","Active","2023-09-12","48211000000074024"
"48211000000130329","48211000000013007","2026-07-22 14:32:45:581","2026-07-22 14:32:45:581","Hubballi Rural Main Road Junction Cam 5","15.129529","74.872148","48211000000048017","Active","2022-03-03","48211000000074024"
"48211000000130330","48211000000013007","2026-07-22 14:32:45:582","2026-07-22 14:32:45:582","Hubballi Rural Court Complex Cam 6","15.122424","74.862622","48211000000048017","Active","2021-12-13","48211000000074024"
"48211000000130331","48211000000013007","2026-07-22 14:32:45:584","2026-07-22 14:32:45:584","Hubballi Rural Bus Stand Cam 7","15.119012","74.874886","48211000000048017","Active","2022-04-24","48211000000074024"
"48211000000130332","48211000000013007","2026-07-22 14:32:45:586","2026-07-22 14:32:45:586","Hubballi Rural Stadium Cam 8","15.120504","74.858546","48211000000048017","Active","2024-05-22","48211000000074024"
"48211000000130333","48211000000013007","2026-07-22 14:32:45:588","2026-07-22 14:32:45:588","Hubballi Rural Government Office Cam 9","15.121371","74.86667","48211000000048017","Active","2020-03-28","48211000000074024"
"48211000000130334","48211000000013007","2026-07-22 14:32:45:589","2026-07-22 14:32:45:589","Hubballi Rural Hospital Cam 10","15.10945","74.854283","48211000000048017","Active","2024-09-26","48211000000074024"
"48211000000130335","48211000000013007","2026-07-22 14:32:45:591","2026-07-22 14:32:45:591","Hubballi Rural Stadium Cam 11","15.120079","74.860909","48211000000048017","Active","2021-08-04","48211000000074024"
"48211000000130336","48211000000013007","2026-07-22 14:32:45:592","2026-07-22 14:32:45:592","Hubballi Rural Temple Cam 12","15.120226","74.868712","48211000000048017","Active","2020-02-13","48211000000074024"
"48211000000130337","48211000000013007","2026-07-22 14:32:45:594","2026-07-22 14:32:45:594","Hubballi Urban Bus Stand Cam 1","15.470289","74.746953","48211000000048017","Active","2022-07-04","48211000000074025"
"48211000000130338","48211000000013007","2026-07-22 14:32:45:595","2026-07-22 14:32:45:595","Hubballi Urban Church Cam 2","15.48092","74.744644","48211000000048017","Active","2019-07-07","48211000000074025"
"48211000000130339","48211000000013007","2026-07-22 14:32:45:597","2026-07-22 14:32:45:597","Hubballi Urban Government Office Cam 3","15.477935","74.741148","48211000000048017","Active","2023-01-04","48211000000074025"
"48211000000130340","48211000000013007","2026-07-22 14:32:45:598","2026-07-22 14:32:45:598","Hubballi Urban Temple Cam 4","15.475162","74.750715","48211000000048017","Active","2020-01-16","48211000000074025"
"48211000000130341","48211000000013007","2026-07-22 14:32:45:600","2026-07-22 14:32:45:600","Hubballi Urban School Zone Cam 5","15.481219","74.738778","48211000000048017","Active","2024-02-13","48211000000074025"
"48211000000130342","48211000000013007","2026-07-22 14:32:45:601","2026-07-22 14:32:45:601","Hubballi Urban Church Cam 6","15.479789","74.738781","48211000000048017","Active","2023-09-24","48211000000074025"
"48211000000130343","48211000000013007","2026-07-22 14:32:45:602","2026-07-22 14:32:45:602","Hubballi Urban School Zone Cam 7","15.471143","74.743192","48211000000048017","Active","2019-08-29","48211000000074025"
"48211000000130344","48211000000013007","2026-07-22 14:32:45:604","2026-07-22 14:32:45:604","Hubballi Urban School Zone Cam 8","15.469054","74.747229","48211000000048017","Active","2025-08-16","48211000000074025"
"48211000000130345","48211000000013007","2026-07-22 14:32:45:605","2026-07-22 14:32:45:605","Hubballi Urban College Cam 9","15.475665","74.736163","48211000000048017","Active","2023-04-05","48211000000074025"
"48211000000130346","48211000000013007","2026-07-22 14:32:45:606","2026-07-22 14:32:45:606","Hubballi Urban Church Cam 10","15.472431","74.734391","48211000000048017","Active","2020-06-19","48211000000074025"
"48211000000130347","48211000000013007","2026-07-22 14:32:45:608","2026-07-22 14:32:45:608","Hubballi Urban Stadium Cam 11","15.478245","74.735674","48211000000048017","Active","2019-07-08","48211000000074025"
"48211000000130348","48211000000013007","2026-07-22 14:32:45:609","2026-07-22 14:32:45:609","Hubballi Urban Market Cam 12","15.477289","74.740678","48211000000048017","Active","2024-11-19","48211000000074025"
"48211000000130349","48211000000013007","2026-07-22 14:32:45:610","2026-07-22 14:32:45:610","Hubballi Urban Police HQ Gate Cam 13","15.474012","74.733447","48211000000048017","Active","2022-10-17","48211000000074025"
"48211000000130350","48211000000013007","2026-07-22 14:32:45:612","2026-07-22 14:32:45:612","Hubballi Urban Police HQ Gate Cam 14","15.472661","74.738874","48211000000048017","Active","2021-10-15","48211000000074025"
"48211000000130351","48211000000013007","2026-07-22 14:32:45:613","2026-07-22 14:32:45:613","Hubballi Urban Government Office Cam 15","15.473392","74.738288","48211000000048017","Active","2025-04-05","48211000000074025"
"48211000000130352","48211000000013007","2026-07-22 14:32:45:615","2026-07-22 14:32:45:615","Hubballi Urban Market Cam 16","15.471573","74.733485","48211000000048017","Active","2020-10-04","48211000000074025"
"48211000000130353","48211000000013007","2026-07-22 14:32:45:616","2026-07-22 14:32:45:616","Hubballi Urban College Cam 17","15.478903","74.735512","48211000000048017","Active","2019-11-03","48211000000074025"
"48211000000130354","48211000000013007","2026-07-22 14:32:45:618","2026-07-22 14:32:45:618","Hubballi Urban Bus Stand Cam 18","15.485192","74.737458","48211000000048017","Active","2019-07-26","48211000000074025"
"48211000000130355","48211000000013007","2026-07-22 14:32:45:619","2026-07-22 14:32:45:619","Hubballi Urban Residential Cam 19","15.476145","74.735675","48211000000048017","Active","2021-08-20","48211000000074025"
"48211000000130356","48211000000013007","2026-07-22 14:32:45:620","2026-07-22 14:32:45:620","Hubballi Urban Police HQ Gate Cam 20","15.478148","74.740247","48211000000048017","Active","2024-08-03","48211000000074025"
"48211000000130357","48211000000013007","2026-07-22 14:32:45:622","2026-07-22 14:32:45:622","Hubballi Urban College Cam 21","15.481135","74.744761","48211000000048017","Active","2019-03-14","48211000000074025"
"48211000000130358","48211000000013007","2026-07-22 14:32:45:623","2026-07-22 14:32:45:623","Hubballi Urban Railway Junction Cam 22","15.478436","74.740096","48211000000048017","Active","2020-01-08","48211000000074025"
"48211000000130359","48211000000013007","2026-07-22 14:32:45:625","2026-07-22 14:32:45:625","Kundagolu Railway Junction Cam 1","15.564566","75.518854","48211000000048017","Active","2024-02-12","48211000000074026"
"48211000000130360","48211000000013007","2026-07-22 14:32:45:626","2026-07-22 14:32:45:626","Kundagolu Market Cam 2","15.589913","75.492842","48211000000048017","Active","2024-02-05","48211000000074026"
"48211000000130361","48211000000013007","2026-07-22 14:32:45:628","2026-07-22 14:32:45:628","Kundagolu Police HQ Gate Cam 3","15.566279","75.508209","48211000000048017","Active","2026-05-15","48211000000074026"
"48211000000130362","48211000000013007","2026-07-22 14:32:45:629","2026-07-22 14:32:45:629","Kundagolu School Zone Cam 4","15.576115","75.499242","48211000000048017","Active","2021-06-27","48211000000074026"
"48211000000130363","48211000000013007","2026-07-22 14:32:45:630","2026-07-22 14:32:45:630","Kundagolu Government Office Cam 5","15.57375","75.50733","48211000000048017","Active","2022-04-10","48211000000074026"
"48211000000130364","48211000000013007","2026-07-22 14:32:45:632","2026-07-22 14:32:45:632","Kundagolu School Zone Cam 6","15.582494","75.49837","48211000000048017","Inactive","2020-11-03","48211000000074026"
"48211000000130365","48211000000013007","2026-07-22 14:32:45:633","2026-07-22 14:32:45:633","Kundagolu Main Road Junction Cam 7","15.563731","75.512384","48211000000048017","Active","2020-03-14","48211000000074026"
"48211000000130366","48211000000013007","2026-07-22 14:32:45:635","2026-07-22 14:32:45:635","Kundagolu School Zone Cam 8","15.579111","75.509343","48211000000048017","Active","2023-05-29","48211000000074026"
"48211000000130367","48211000000013007","2026-07-22 14:32:45:636","2026-07-22 14:32:45:636","Navalgunda School Zone Cam 1","15.290491","75.138335","48211000000048017","Active","2019-07-10","48211000000074027"
"48211000000130368","48211000000013007","2026-07-22 14:32:45:637","2026-07-22 14:32:45:637","Navalgunda Police HQ Gate Cam 2","15.289912","75.153417","48211000000048017","Active","2024-01-20","48211000000074027"
"48211000000130369","48211000000013007","2026-07-22 14:32:45:639","2026-07-22 14:32:45:639","Navalgunda Railway Junction Cam 3","15.302226","75.133073","48211000000048017","Active","2024-08-05","48211000000074027"
"48211000000130370","48211000000013007","2026-07-22 14:32:45:640","2026-07-22 14:32:45:640","Navalgunda Railway Junction Cam 4","15.307612","75.142106","48211000000048017","Active","2025-07-24","48211000000074027"
"48211000000130371","48211000000013007","2026-07-22 14:32:45:642","2026-07-22 14:32:45:642","Navalgunda Stadium Cam 5","15.30714","75.130854","48211000000048017","Active","2025-06-27","48211000000074027"
"48211000000130372","48211000000013007","2026-07-22 14:32:45:643","2026-07-22 14:32:45:643","Navalgunda School Zone Cam 6","15.304122","75.143731","48211000000048017","Active","2025-09-25","48211000000074027"
"48211000000130373","48211000000013007","2026-07-22 14:32:45:645","2026-07-22 14:32:45:645","Navalgunda Stadium Cam 7","15.319994","75.13594","48211000000048017","Active","2025-10-30","48211000000074027"
"48211000000130374","48211000000013007","2026-07-22 14:32:45:646","2026-07-22 14:32:45:646","Navalgunda Temple Cam 8","15.287143","75.143776","48211000000048017","Active","2022-11-05","48211000000074027"
"48211000000130375","48211000000013007","2026-07-22 14:32:45:647","2026-07-22 14:32:45:647","Navalgunda Hospital Cam 9","15.314091","75.120441","48211000000048017","Active","2025-10-03","48211000000074027"
"48211000000130376","48211000000013007","2026-07-22 14:32:45:649","2026-07-22 14:32:45:649","Navalgunda Temple Cam 10","15.291944","75.141954","48211000000048017","Active","2025-02-21","48211000000074027"
"48211000000130377","48211000000013007","2026-07-22 14:32:45:650","2026-07-22 14:32:45:650","Alnavara Court Complex Cam 1","15.364621","75.371438","48211000000048017","Active","2025-12-31","48211000000074028"
"48211000000130378","48211000000013007","2026-07-22 14:32:45:652","2026-07-22 14:32:45:652","Alnavara Stadium Cam 2","15.355272","75.381211","48211000000048017","Active","2026-04-16","48211000000074028"
"48211000000130379","48211000000013007","2026-07-22 14:32:45:653","2026-07-22 14:32:45:653","Alnavara Railway Junction Cam 3","15.389845","75.397663","48211000000048017","Active","2022-08-13","48211000000074028"
"48211000000130380","48211000000013007","2026-07-22 14:32:45:654","2026-07-22 14:32:45:654","Alnavara Railway Junction Cam 4","15.35414","75.388805","48211000000048017","Active","2025-05-26","48211000000074028"
"48211000000130381","48211000000013007","2026-07-22 14:32:45:656","2026-07-22 14:32:45:656","Alnavara Government Office Cam 5","15.349534","75.382223","48211000000048017","Active","2024-12-26","48211000000074028"
"48211000000130382","48211000000013007","2026-07-22 14:32:45:657","2026-07-22 14:32:45:657","Alnavara Mosque Cam 6","15.364829","75.391516","48211000000048017","Inactive","2020-03-12","48211000000074028"
"48211000000130383","48211000000013007","2026-07-22 14:32:45:658","2026-07-22 14:32:45:658","Alnavara Government Office Cam 7","15.370553","75.388043","48211000000048017","Inactive","2021-12-29","48211000000074028"
"48211000000130384","48211000000013007","2026-07-22 14:32:45:660","2026-07-22 14:32:45:660","Alnavara Temple Cam 8","15.384421","75.396985","48211000000048017","Active","2020-08-22","48211000000074028"
"48211000000130385","48211000000013007","2026-07-22 14:32:45:661","2026-07-22 14:32:45:661","Alnavara Temple Cam 9","15.352499","75.380533","48211000000048017","Active","2025-01-25","48211000000074028"
"48211000000130386","48211000000013007","2026-07-22 14:32:45:662","2026-07-22 14:32:45:662","Gadag Main Road Junction Cam 1","15.799323","75.721813","48211000000054390","Active","2021-07-07","48211000000074030"
"48211000000130387","48211000000013007","2026-07-22 14:32:45:664","2026-07-22 14:32:45:664","Gadag Court Complex Cam 2","15.796027","75.709051","48211000000054390","Active","2022-03-24","48211000000074030"
"48211000000130388","48211000000013007","2026-07-22 14:32:45:665","2026-07-22 14:32:45:665","Gadag Residential Cam 3","15.803817","75.73182","48211000000054390","Active","2022-07-04","48211000000074030"
"48211000000130389","48211000000013007","2026-07-22 14:32:45:667","2026-07-22 14:32:45:667","Gadag Main Road Junction Cam 4","15.805743","75.736003","48211000000054390","Active","2025-12-16","48211000000074030"
"48211000000130390","48211000000013007","2026-07-22 14:32:45:668","2026-07-22 14:32:45:668","Gadag College Cam 5","15.789718","75.730012","48211000000054390","Active","2026-02-08","48211000000074030"
"48211000000130391","48211000000013007","2026-07-22 14:32:45:669","2026-07-22 14:32:45:669","Gadag Mosque Cam 6","15.791405","75.713525","48211000000054390","Active","2025-10-07","48211000000074030"
"48211000000130392","48211000000013007","2026-07-22 14:32:45:671","2026-07-22 14:32:45:671","Gadag Court Complex Cam 7","15.797402","75.720127","48211000000054390","Active","2020-12-27","48211000000074030"
"48211000000130393","48211000000013007","2026-07-22 14:32:45:672","2026-07-22 14:32:45:672","Gadag Hospital Cam 8","15.807741","75.735439","48211000000054390","Active","2020-05-03","48211000000074030"
"48211000000130394","48211000000013007","2026-07-22 14:32:45:674","2026-07-22 14:32:45:674","Gadag Railway Junction Cam 9","15.803205","75.714921","48211000000054390","Active","2020-10-21","48211000000074030"
"48211000000130395","48211000000013007","2026-07-22 14:32:45:675","2026-07-22 14:32:45:675","Naragunda Stadium Cam 1","14.990511","75.555646","48211000000054390","Active","2020-09-21","48211000000074031"
"48211000000130396","48211000000013007","2026-07-22 14:32:45:676","2026-07-22 14:32:45:676","Naragunda Mosque Cam 2","14.978525","75.538012","48211000000054390","Active","2025-11-26","48211000000074031"
"48211000000130397","48211000000013007","2026-07-22 14:32:45:678","2026-07-22 14:32:45:678","Mundaragi Bus Stand Cam 1","15.712865","75.291869","48211000000054390","Active","2022-07-25","48211000000074032"
"48211000000130398","48211000000013007","2026-07-22 14:32:45:679","2026-07-22 14:32:45:679","Mundaragi Railway Junction Cam 2","15.714577","75.314017","48211000000054390","Active","2024-08-31","48211000000074032"
"48211000000130399","48211000000013007","2026-07-22 14:32:45:680","2026-07-22 14:32:45:680","Gajendragada Court Complex Cam 1","15.407839","75.514003","48211000000054390","Active","2022-09-18","48211000000074034"
"48211000000130400","48211000000013007","2026-07-22 14:32:45:682","2026-07-22 14:32:45:682","Gajendragada Mosque Cam 2","15.413769","75.515277","48211000000054390","Active","2024-04-29","48211000000074034"
"48211000000130401","48211000000013007","2026-07-22 14:32:45:683","2026-07-22 14:32:45:683","Gajendragada Government Office Cam 3","15.385719","75.524016","48211000000054390","Inactive","2022-11-18","48211000000074034"
"48211000000130402","48211000000013007","2026-07-22 14:32:45:684","2026-07-22 14:32:45:684","Lakshmeshwara Market Cam 1","15.745496","76.031307","48211000000054390","Active","2022-08-07","48211000000074035"
"48211000000130403","48211000000013007","2026-07-22 14:32:45:686","2026-07-22 14:32:45:686","Lakshmeshwara School Zone Cam 2","15.716592","76.033028","48211000000054390","Active","2025-01-21","48211000000074035"
"48211000000130404","48211000000013007","2026-07-22 14:32:45:687","2026-07-22 14:32:45:687","Lakshmeshwara Railway Junction Cam 3","15.727343","76.04721","48211000000054390","Active","2023-03-16","48211000000074035"
"48211000000130405","48211000000013007","2026-07-22 14:32:45:689","2026-07-22 14:32:45:689","Lakshmeshwara College Cam 4","15.724187","76.018458","48211000000054390","Inactive","2026-04-22","48211000000074035"
"48211000000130406","48211000000013007","2026-07-22 14:32:45:690","2026-07-22 14:32:45:690","Hassan Mosque Cam 1","13.006079","76.049562","48211000000054391","Active","2019-01-31","48211000000074037"
"48211000000130407","48211000000013007","2026-07-22 14:32:45:691","2026-07-22 14:32:45:691","Hassan Government Office Cam 2","13.015181","76.050978","48211000000054391","Active","2023-10-04","48211000000074037"
"48211000000130408","48211000000013007","2026-07-22 14:32:45:693","2026-07-22 14:32:45:693","Hassan Church Cam 3","13.018348","76.052264","48211000000054391","Active","2023-11-18","48211000000074037"
"48211000000130409","48211000000013007","2026-07-22 14:32:45:694","2026-07-22 14:32:45:694","Hassan Main Road Junction Cam 4","13.001447","76.058432","48211000000054391","Active","2019-04-08","48211000000074037"
"48211000000130410","48211000000013007","2026-07-22 14:32:45:696","2026-07-22 14:32:45:696","Hassan School Zone Cam 5","13.011808","76.044679","48211000000054391","Active","2020-12-30","48211000000074037"
"48211000000130411","48211000000013007","2026-07-22 14:32:45:697","2026-07-22 14:32:45:697","Hassan Police HQ Gate Cam 6","13.000725","76.036085","48211000000054391","Active","2021-11-25","48211000000074037"
"48211000000130412","48211000000013007","2026-07-22 14:32:45:699","2026-07-22 14:32:45:699","Hassan Residential Cam 7","13.00732","76.041966","48211000000054391","Active","2019-03-11","48211000000074037"
"48211000000130413","48211000000013007","2026-07-22 14:32:45:700","2026-07-22 14:32:45:700","Hassan Market Cam 8","13.009596","76.053205","48211000000054391","Active","2025-12-07","48211000000074037"
"48211000000130414","48211000000013007","2026-07-22 14:32:45:702","2026-07-22 14:32:45:702","Hassan Market Cam 9","13.004296","76.048406","48211000000054391","Active","2019-10-25","48211000000074037"
"48211000000130415","48211000000013007","2026-07-22 14:32:45:703","2026-07-22 14:32:45:703","Hassan Temple Cam 10","13.005218","76.04248","48211000000054391","Active","2022-05-19","48211000000074037"
"48211000000130416","48211000000013007","2026-07-22 14:32:45:704","2026-07-22 14:32:45:704","Hassan Stadium Cam 11","13.014965","76.046447","48211000000054391","Active","2023-06-07","48211000000074037"
"48211000000130417","48211000000013007","2026-07-22 14:32:45:706","2026-07-22 14:32:45:706","Hassan Hospital Cam 12","13.007887","76.06186","48211000000054391","Active","2020-07-12","48211000000074037"
"48211000000130418","48211000000013007","2026-07-22 14:32:45:707","2026-07-22 14:32:45:707","Hassan Church Cam 13","12.993731","76.052033","48211000000054391","Active","2026-02-10","48211000000074037"
"48211000000130419","48211000000013007","2026-07-22 14:32:45:708","2026-07-22 14:32:45:708","Hassan Stadium Cam 14","13.003225","76.047375","48211000000054391","Active","2026-04-07","48211000000074037"
"48211000000130420","48211000000013007","2026-07-22 14:32:45:710","2026-07-22 14:32:45:710","Hassan Railway Junction Cam 15","13.003432","76.054332","48211000000054391","Active","2020-08-02","48211000000074037"
"48211000000130421","48211000000013007","2026-07-22 14:32:45:711","2026-07-22 14:32:45:711","Hassan Police HQ Gate Cam 16","13.005385","76.050483","48211000000054391","Active","2025-02-20","48211000000074037"
"48211000000130422","48211000000013007","2026-07-22 14:32:45:713","2026-07-22 14:32:45:713","Hassan Main Road Junction Cam 17","13.01978","76.043123","48211000000054391","Active","2022-11-09","48211000000074037"
"48211000000130423","48211000000013007","2026-07-22 14:32:45:714","2026-07-22 14:32:45:714","Hassan Church Cam 18","13.003403","76.051355","48211000000054391","Active","2020-10-21","48211000000074037"
"48211000000130424","48211000000013007","2026-07-22 14:32:45:715","2026-07-22 14:32:45:715","Hassan Temple Cam 19","13.003322","76.04616","48211000000054391","Active","2021-01-12","48211000000074037"
"48211000000130425","48211000000013007","2026-07-22 14:32:45:717","2026-07-22 14:32:45:717","Hassan Market Cam 20","13.000857","76.038249","48211000000054391","Active","2025-02-26","48211000000074037"
"48211000000130426","48211000000013007","2026-07-22 14:32:45:718","2026-07-22 14:32:45:718","Arasikere Temple Cam 1","13.510579","76.361894","48211000000054391","Active","2025-07-06","48211000000074038"
"48211000000130427","48211000000013007","2026-07-22 14:32:45:719","2026-07-22 14:32:45:719","Arasikere Hospital Cam 2","13.521618","76.357205","48211000000054391","Active","2021-08-18","48211000000074038"
"48211000000130428","48211000000013007","2026-07-22 14:32:45:721","2026-07-22 14:32:45:721","Arasikere Stadium Cam 3","13.510494","76.361","48211000000054391","Active","2024-06-13","48211000000074038"
"48211000000130429","48211000000013007","2026-07-22 14:32:45:722","2026-07-22 14:32:45:722","Arasikere Temple Cam 4","13.505255","76.354922","48211000000054391","Active","2020-09-16","48211000000074038"
"48211000000130430","48211000000013007","2026-07-22 14:32:45:724","2026-07-22 14:32:45:724","Arasikere Bus Stand Cam 5","13.521613","76.354062","48211000000054391","Active","2020-11-21","48211000000074038"
"48211000000130431","48211000000013007","2026-07-22 14:32:45:725","2026-07-22 14:32:45:725","Arasikere Court Complex Cam 6","13.51214","76.362697","48211000000054391","Active","2026-03-09","48211000000074038"
"48211000000130432","48211000000013007","2026-07-22 14:32:45:726","2026-07-22 14:32:45:726","Channarayapattana Stadium Cam 1","12.955537","76.603795","48211000000054391","Active","2023-12-30","48211000000074039"
"48211000000130433","48211000000013007","2026-07-22 14:32:45:728","2026-07-22 14:32:45:728","Channarayapattana Railway Junction Cam 2","12.966139","76.601294","48211000000054391","Active","2026-03-29","48211000000074039"
"48211000000130434","48211000000013007","2026-07-22 14:32:45:729","2026-07-22 14:32:45:729","Channarayapattana Church Cam 3","12.947092","76.611771","48211000000054391","Active","2025-01-15","48211000000074039"
"48211000000130435","48211000000013007","2026-07-22 14:32:45:730","2026-07-22 14:32:45:730","Channarayapattana Government Office Cam 4","12.954144","76.603657","48211000000054391","Active","2019-11-05","48211000000074039"
"48211000000130436","48211000000013007","2026-07-22 14:32:45:732","2026-07-22 14:32:45:732","Holenarsipura Police HQ Gate Cam 1","12.69912","75.665408","48211000000054391","Active","2025-08-13","48211000000074040"
"48211000000130437","48211000000013007","2026-07-22 14:32:45:733","2026-07-22 14:32:45:733","Holenarsipura Temple Cam 2","12.713352","75.664598","48211000000054391","Active","2025-01-19","48211000000074040"
"48211000000130438","48211000000013007","2026-07-22 14:32:45:734","2026-07-22 14:32:45:734","Holenarsipura Bus Stand Cam 3","12.701758","75.661533","48211000000054391","Active","2025-08-12","48211000000074040"
"48211000000130439","48211000000013007","2026-07-22 14:32:45:736","2026-07-22 14:32:45:736","Holenarsipura College Cam 4","12.728227","75.655502","48211000000054391","Active","2020-01-06","48211000000074040"
"48211000000130440","48211000000013007","2026-07-22 14:32:45:737","2026-07-22 14:32:45:737","Holenarsipura Government Office Cam 5","12.712136","75.650655","48211000000054391","Active","2025-11-20","48211000000074040"
"48211000000130441","48211000000013007","2026-07-22 14:32:45:738","2026-07-22 14:32:45:738","Holenarsipura Hospital Cam 6","12.696865","75.66053","48211000000054391","Active","2021-01-03","48211000000074040"
"48211000000130442","48211000000013007","2026-07-22 14:32:45:740","2026-07-22 14:32:45:740","Sakleshpura Main Road Junction Cam 1","12.635231","76.32099","48211000000054391","Active","2023-01-09","48211000000074041"
"48211000000130443","48211000000013007","2026-07-22 14:32:45:741","2026-07-22 14:32:45:741","Sakleshpura Court Complex Cam 2","12.637313","76.306149","48211000000054391","Active","2023-02-22","48211000000074041"
"48211000000130444","48211000000013007","2026-07-22 14:32:45:742","2026-07-22 14:32:45:742","Sakleshpura Railway Junction Cam 3","12.633625","76.303437","48211000000054391","Active","2023-01-19","48211000000074041"
"48211000000130445","48211000000013007","2026-07-22 14:32:45:744","2026-07-22 14:32:45:744","Sakleshpura Stadium Cam 4","12.633909","76.313874","48211000000054391","Inactive","2026-04-10","48211000000074041"
"48211000000130446","48211000000013007","2026-07-22 14:32:45:745","2026-07-22 14:32:45:745","Sakleshpura Railway Junction Cam 5","12.631228","76.303938","48211000000054391","Active","2022-01-25","48211000000074041"
"48211000000130447","48211000000013007","2026-07-22 14:32:45:746","2026-07-22 14:32:45:746","Sakleshpura Railway Junction Cam 6","12.656958","76.304471","48211000000054391","Active","2023-03-23","48211000000074041"
"48211000000130448","48211000000013007","2026-07-22 14:32:45:748","2026-07-22 14:32:45:748","Aluru School Zone Cam 1","13.191294","75.772711","48211000000054391","Active","2023-03-22","48211000000074042"
"48211000000130449","48211000000013007","2026-07-22 14:32:45:749","2026-07-22 14:32:45:749","Aluru Residential Cam 2","13.220783","75.765615","48211000000054391","Active","2022-11-14","48211000000074042"
"48211000000130450","48211000000013007","2026-07-22 14:32:45:750","2026-07-22 14:32:45:750","Aluru Police HQ Gate Cam 3","13.200422","75.75061","48211000000054391","Inactive","2020-07-23","48211000000074042"
"48211000000130451","48211000000013007","2026-07-22 14:32:45:752","2026-07-22 14:32:45:752","Aluru Railway Junction Cam 4","13.209022","75.763078","48211000000054391","Active","2021-05-16","48211000000074042"
"48211000000130452","48211000000013007","2026-07-22 14:32:45:753","2026-07-22 14:32:45:753","Arakalagudu School Zone Cam 1","13.344675","76.066941","48211000000054391","Active","2023-08-26","48211000000074043"
