CameraName,Latitude,Longitude,DistrictId,UnitId,Status,InstalledDate
Haveri Police Station Cam 3,14.546231,75.375298,48211000000054392,48211000000074048,Active,2023-12-17
Hirekeruru Hospital Cam 1,14.731449,75.432442,48211000000054392,48211000000074050,Under Maintenance,2020-03-27
Hirekeruru Bus Stand Cam 2,14.732132,75.431717,48211000000054392,48211000000074050,Active,2021-06-14
Shiggavi Residential Colony Cam 1,14.436829,75.499555,48211000000054392,48211000000074051,Active,2025-09-12
Shiggavi Market Cam 2,14.441437,75.511084,48211000000054392,48211000000074051,Active,2021-04-21
Kalaburagi Police Station Cam 1,17.23367,77.071236,48211000000048018,48211000000074053,Active,2021-07-05
Kalaburagi School Zone Cam 2,17.223378,77.106313,48211000000048018,48211000000074053,Active,2024-07-16
Kalaburagi Police Station Cam 3,17.220752,77.103302,48211000000048018,48211000000074053,Active,2022-09-23
Kalaburagi School Zone Cam 4,17.239116,77.06771,48211000000048018,48211000000074053,Active,2025-05-17
Kalaburagi Residential Colony Cam 5,17.21307,77.098789,48211000000048018,48211000000074053,Under Maintenance,2025-11-05
Kalaburagi Police Station Cam 6,17.242307,77.090946,48211000000048018,48211000000074053,Active,2022-12-25
Kalaburagi Bus Stand Cam 7,17.243936,77.087629,48211000000048018,48211000000074053,Active,2023-03-20
Kalaburagi Market Cam 8,17.247,77.090616,48211000000048018,48211000000074053,Active,2024-06-23
Kalaburagi School Zone Cam 9,17.226348,77.067744,48211000000048018,48211000000074053,Under Maintenance,2025-09-18
Kalaburagi Market Cam 10,17.23242,77.074924,48211000000048018,48211000000074053,Under Maintenance,2023-01-23
Kalaburagi Police Station Cam 11,17.230071,77.086944,48211000000048018,48211000000074053,Active,2019-11-07
Kalaburagi Court Complex Cam 12,17.220004,77.077222,48211000000048018,48211000000074053,Active,2025-12-21
Kalaburagi Bus Stand Cam 13,17.222244,77.094104,48211000000048018,48211000000074053,Active,2023-10-02
Afzalpura Market Cam 1,17.308987,76.319181,48211000000048018,48211000000074054,Active,2022-01-14
Afzalpura Residential Colony Cam 2,17.298272,76.336153,48211000000048018,48211000000074054,Active,2019-09-11
Afzalpura School Zone Cam 3,17.304853,76.332747,48211000000048018,48211000000074054,Active,2020-02-03
Afzalpura Temple Cam 4,17.285799,76.326573,48211000000048018,48211000000074054,Active,2021-03-16
Afzalpura Market Cam 5,17.28944,76.311356,48211000000048018,48211000000074054,Under Maintenance,2021-12-17
Afzalpura Hospital Cam 6,17.306448,76.323195,48211000000048018,48211000000074054,Active,2025-06-18
Afzalpura Police Station Cam 7,17.270587,76.334769,48211000000048018,48211000000074054,Active,2023-08-23
Afzalpura Police Station Cam 8,17.305144,76.321199,48211000000048018,48211000000074054,Active,2025-03-23
Alanda Temple Cam 1,16.956336,76.648991,48211000000048018,48211000000074055,Active,2021-04-11
Alanda Court Complex Cam 2,16.940257,76.661537,48211000000048018,48211000000074055,Active,2025-03-01
Alanda School Zone Cam 3,16.930201,76.681249,48211000000048018,48211000000074055,Active,2024-04-16
Alanda Police Station Cam 4,16.93183,76.681384,48211000000048018,48211000000074055,Active,2025-10-15
Alanda Residential Colony Cam 5,16.95577,76.658414,48211000000048018,48211000000074055,Active,2019-08-14
Chincholi Police Station Cam 1,17.500375,76.729217,48211000000048018,48211000000074056,Active,2023-10-21
Chincholi Residential Colony Cam 2,17.502901,76.723883,48211000000048018,48211000000074056,Active,2019-08-28
Chincholi Market Cam 3,17.49287,76.697833,48211000000048018,48211000000074056,Active,2019-10-14
Chincholi Market Cam 4,17.502599,76.713115,48211000000048018,48211000000074056,Active,2023-07-25
Chincholi Residential Colony Cam 5,17.516185,76.717757,48211000000048018,48211000000074056,Active,2022-03-17
Chincholi Market Cam 6,17.513666,76.693039,48211000000048018,48211000000074056,Under Maintenance,2024-08-27
Chincholi Residential Colony Cam 7,17.493395,76.722113,48211000000048018,48211000000074056,Active,2023-01-22
Chincholi Hospital Cam 8,17.494601,76.729744,48211000000048018,48211000000074056,Active,2021-02-21
Jevargi School Zone Cam 1,17.217243,76.791983,48211000000048018,48211000000074058,Active,2023-10-12
Jevargi Market Cam 2,17.204436,76.767537,48211000000048018,48211000000074058,Active,2025-01-19
Jevargi Court Complex Cam 3,17.200218,76.783406,48211000000048018,48211000000074058,Active,2024-08-11
Jevargi School Zone Cam 4,17.225432,76.768421,48211000000048018,48211000000074058,Active,2025-10-13
Jevargi Police Station Cam 5,17.225326,76.783395,48211000000048018,48211000000074058,Under Maintenance,2020-11-03
Jevargi Police Station Cam 6,17.225715,76.762506,48211000000048018,48211000000074058,Active,2023-11-01
Sedam Market Cam 1,17.516847,77.008398,48211000000048018,48211000000074059,Active,2024-12-07
Sedam Temple Cam 2,17.530054,76.990537,48211000000048018,48211000000074059,Active,2019-01-12
Sedam Hospital Cam 3,17.507078,77.00585,48211000000048018,48211000000074059,Active,2020-01-10
Sedam Bus Stand Cam 4,17.514349,77.021148,48211000000048018,48211000000074059,Active,2025-05-04
Sedam Police Station Cam 5,17.498133,76.98778,48211000000048018,48211000000074059,Active,2019-01-13
Sedam Bus Stand Cam 6,17.531326,77.008886,48211000000048018,48211000000074059,Active,2021-04-04
Sedam Market Cam 7,17.513041,76.997518,48211000000048018,48211000000074059,Active,2020-05-24
Kalgi Court Complex Cam 1,17.395071,76.50974,48211000000048018,48211000000074062,Active,2024-10-08
Kalgi Police Station Cam 2,17.411841,76.529074,48211000000048018,48211000000074062,Active,2024-08-18
Kalgi Court Complex Cam 3,17.400485,76.522502,48211000000048018,48211000000074062,Active,2020-07-06
Kalgi School Zone Cam 4,17.373477,76.51468,48211000000048018,48211000000074062,Active,2025-05-11
Kalgi School Zone Cam 5,17.395518,76.535429,48211000000048018,48211000000074062,Active,2019-03-28
Kalgi School Zone Cam 6,17.406872,76.507903,48211000000048018,48211000000074062,Active,2021-04-21
Kalgi Hospital Cam 7,17.384648,76.546846,48211000000048018,48211000000074062,Active,2022-09-22
Kalgi Temple Cam 8,17.379512,76.515702,48211000000048018,48211000000074062,Active,2021-04-01
Yedrami Market Cam 1,17.066167,77.224542,48211000000048018,48211000000074063,Active,2025-10-21
Yedrami Police Station Cam 2,17.043117,77.21096,48211000000048018,48211000000074063,Under Maintenance,2021-08-07
Yedrami Police Station Cam 3,17.043555,77.222041,48211000000048018,48211000000074063,Active,2019-06-20
Yedrami Hospital Cam 4,17.042145,77.206397,48211000000048018,48211000000074063,Active,2022-12-13
Yedrami Hospital Cam 5,17.070195,77.224306,48211000000048018,48211000000074063,Under Maintenance,2019-01-20
Yedrami Temple Cam 6,17.079821,77.223298,48211000000048018,48211000000074063,Active,2023-10-26
Somawarapete Court Complex Cam 1,12.15461,75.982012,48211000000054393,48211000000074065,Active,2023-06-16
Somawarapete Police Station Cam 2,12.15973,75.981527,48211000000054393,48211000000074065,Active,2024-06-08
Mulabagilu Court Complex Cam 1,12.938715,78.2422,48211000000054394,48211000000074072,Active,2025-10-02
Mulabagilu Market Cam 2,12.947315,78.247568,48211000000054394,48211000000074072,Active,2022-03-15
Kolar Gold Fields Bus Stand Cam 1,13.101387,78.159064,48211000000054394,48211000000074074,Active,2020-04-02
Kolar Gold Fields Temple Cam 2,13.090591,78.15699,48211000000054394,48211000000074074,Active,2022-04-16
Kolar Gold Fields Police Station Cam 3,13.090987,78.160018,48211000000054394,48211000000074074,Active,2020-08-23
Yelaburga Residential Colony Cam 1,15.573214,76.305568,48211000000054395,48211000000074078,Under Maintenance,2024-12-18
Mandya Police Station Cam 1,12.645854,76.730224,48211000000054396,48211000000074082,Under Maintenance,2022-06-22
Mandya Hospital Cam 2,12.632494,76.721333,48211000000054396,48211000000074082,Active,2022-07-11
Mandya Court Complex Cam 3,12.62249,76.714325,48211000000054396,48211000000074082,Active,2019-04-15
Mandya Hospital Cam 4,12.643552,76.717684,48211000000054396,48211000000074082,Under Maintenance,2025-05-05
Mandya School Zone Cam 5,12.628414,76.744221,48211000000054396,48211000000074082,Active,2025-12-27
Mandya Police Station Cam 6,12.645639,76.719919,48211000000054396,48211000000074082,Active,2021-11-06
Mandya Temple Cam 7,12.625952,76.729902,48211000000054396,48211000000074082,Active,2022-07-28
Mandya Residential Colony Cam 8,12.624376,76.749337,48211000000054396,48211000000074082,Active,2023-12-18
Mandya Court Complex Cam 9,12.618968,76.745389,48211000000054396,48211000000074082,Active,2021-04-24
Mandya Market Cam 10,12.636877,76.712555,48211000000054396,48211000000074082,Under Maintenance,2019-10-24
Mandya Bus Stand Cam 11,12.638475,76.728819,48211000000054396,48211000000074082,Active,2022-11-21
Mandya Bus Stand Cam 12,12.631986,76.714979,48211000000054396,48211000000074082,Active,2024-12-17
Pandavapura Police Station Cam 1,12.567557,76.809293,48211000000054396,48211000000074088,Active,2020-04-22
Pandavapura Court Complex Cam 2,12.553912,76.799075,48211000000054396,48211000000074088,Under Maintenance,2023-07-06
Mysuru Police Station Cam 1,12.129361,76.490432,48211000000048014,48211000000074089,Active,2024-11-12
Mysuru Market Cam 2,12.153368,76.509438,48211000000048014,48211000000074089,Active,2023-04-16
Mysuru Police Station Cam 3,12.136797,76.521274,48211000000048014,48211000000074089,Active,2021-03-14
Mysuru School Zone Cam 4,12.141858,76.484253,48211000000048014,48211000000074089,Active,2022-06-26
Mysuru Police Station Cam 5,12.124881,76.499444,48211000000048014,48211000000074089,Active,2023-03-14
Mysuru School Zone Cam 6,12.1419,76.490682,48211000000048014,48211000000074089,Active,2020-09-28
Mysuru Market Cam 7,12.126408,76.488236,48211000000048014,48211000000074089,Under Maintenance,2022-01-19
Mysuru Temple Cam 8,12.126656,76.485442,48211000000048014,48211000000074089,Active,2020-03-23
Mysuru Police Station Cam 9,12.12661,76.517083,48211000000048014,48211000000074089,Active,2020-07-10
Mysuru Residential Colony Cam 10,12.156233,76.510201,48211000000048014,48211000000074089,Active,2020-03-02
Mysuru Temple Cam 11,12.148067,76.496386,48211000000048014,48211000000074089,Active,2021-10-28
Mysuru School Zone Cam 12,12.124877,76.519485,48211000000048014,48211000000074089,Active,2019-10-16
Mysuru Hospital Cam 13,12.127611,76.499805,48211000000048014,48211000000074089,Active,2023-12-08
Hunasuru Police Station Cam 1,12.204404,76.921597,48211000000048014,48211000000074090,Active,2020-12-15
Hunasuru School Zone Cam 2,12.198761,76.921012,48211000000048014,48211000000074090,Active,2022-01-26
Hunasuru Bus Stand Cam 3,12.198625,76.932537,48211000000048014,48211000000074090,Active,2020-08-26
Krishnarajanagara Temple Cam 1,12.383811,76.205075,48211000000048014,48211000000074091,Active,2024-05-08
Krishnarajanagara Court Complex Cam 2,12.385578,76.203564,48211000000048014,48211000000074091,Active,2022-08-19
Krishnarajanagara School Zone Cam 3,12.391268,76.207594,48211000000048014,48211000000074091,Active,2024-02-02
Tirumakudalu Narasipura Temple Cam 1,11.91439,76.479753,48211000000048014,48211000000074095,Active,2025-12-02
Tirumakudalu Narasipura Market Cam 2,11.907798,76.490415,48211000000048014,48211000000074095,Active,2023-07-11
Tirumakudalu Narasipura Police Station Cam 3,11.924845,76.492173,48211000000048014,48211000000074095,Active,2019-09-02
Tirumakudalu Narasipura Police Station Cam 4,11.91779,76.456676,48211000000048014,48211000000074095,Active,2022-11-21
Tirumakudalu Narasipura Police Station Cam 5,11.928461,76.45493,48211000000048014,48211000000074095,Active,2022-02-17
Tirumakudalu Narasipura Market Cam 6,11.896694,76.459295,48211000000048014,48211000000074095,Active,2025-11-07
Tirumakudalu Narasipura Market Cam 7,11.905783,76.480077,48211000000048014,48211000000074095,Active,2024-05-11
Tirumakudalu Narasipura Market Cam 8,11.922639,76.476369,48211000000048014,48211000000074095,Active,2020-05-03
Saligrama Market Cam 1,12.093344,76.768841,48211000000048014,48211000000074097,Active,2024-02-27
Saligrama Temple Cam 2,12.08321,76.787772,48211000000048014,48211000000074097,Active,2021-04-09
Saligrama School Zone Cam 3,12.093109,76.769705,48211000000048014,48211000000074097,Active,2019-10-02
Saligrama Police Station Cam 4,12.09289,76.78686,48211000000048014,48211000000074097,Active,2024-07-20
Saligrama Court Complex Cam 5,12.091586,76.768804,48211000000048014,48211000000074097,Active,2023-08-15
Saligrama Bus Stand Cam 6,12.088265,76.78537,48211000000048014,48211000000074097,Active,2024-12-28
Saligrama Residential Colony Cam 7,12.117491,76.770338,48211000000048014,48211000000074097,Active,2021-12-27
Raichuru School Zone Cam 1,16.101924,77.134824,48211000000054397,48211000000074098,Active,2024-12-15
Raichuru Temple Cam 2,16.11214,77.133477,48211000000054397,48211000000074098,Active,2020-05-15
Raichuru Market Cam 3,16.115291,77.127909,48211000000054397,48211000000074098,Active,2023-10-24
Raichuru Temple Cam 4,16.10846,77.113105,48211000000054397,48211000000074098,Active,2025-11-15
Raichuru Police Station Cam 5,16.109739,77.130501,48211000000054397,48211000000074098,Active,2024-11-09
Maski Residential Colony Cam 1,15.836837,76.619052,48211000000054397,48211000000074104,Active,2024-11-19
Maski Market Cam 2,15.848013,76.630123,48211000000054397,48211000000074104,Active,2022-12-22
Magadi School Zone Cam 1,12.44093,77.442606,48211000000054398,48211000000074107,Active,2019-04-20
Shivamogga Hospital Cam 1,14.226185,75.080977,48211000000054399,48211000000074111,Under Maintenance,2025-05-15
Shivamogga Temple Cam 2,14.236963,75.05824,48211000000054399,48211000000074111,Active,2025-06-07
Shivamogga School Zone Cam 3,14.240343,75.079423,48211000000054399,48211000000074111,Active,2019-08-11
Shivamogga School Zone Cam 4,14.248718,75.06781,48211000000054399,48211000000074111,Active,2021-11-21
Shivamogga Market Cam 5,14.241974,75.086016,48211000000054399,48211000000074111,Under Maintenance,2023-07-14
Shivamogga Police Station Cam 6,14.232541,75.074009,48211000000054399,48211000000074111,Active,2020-11-06
Shivamogga School Zone Cam 7,14.250937,75.065379,48211000000054399,48211000000074111,Active,2022-07-26
Shivamogga Police Station Cam 8,14.239077,75.053468,48211000000054399,48211000000074111,Under Maintenance,2025-07-26
Shivamogga Hospital Cam 9,14.246112,75.079263,48211000000054399,48211000000074111,Under Maintenance,2025-09-10
Sagara School Zone Cam 1,13.923331,75.604236,48211000000054399,48211000000074112,Active,2025-03-08
Sagara Market Cam 2,13.952858,75.607229,48211000000054399,48211000000074112,Active,2022-12-08
Sagara School Zone Cam 3,13.941607,75.599369,48211000000054399,48211000000074112,Active,2025-01-11
Sagara Market Cam 4,13.918543,75.60287,48211000000054399,48211000000074112,Active,2025-09-01
Hosanagara Bus Stand Cam 1,14.215602,75.409225,48211000000054399,48211000000074114,Active,2025-10-21
Shikaripura Police Station Cam 1,13.972577,74.896637,48211000000054399,48211000000074115,Active,2019-07-05
Shikaripura Police Station Cam 2,13.98062,74.898307,48211000000054399,48211000000074115,Active,2023-03-28
Tumakuru Residential Colony Cam 1,13.418436,76.897331,48211000000054400,48211000000074118,Active,2019-06-13
Tumakuru Temple Cam 2,13.407049,76.87174,48211000000054400,48211000000074118,Active,2021-03-28
Tumakuru Residential Colony Cam 3,13.404553,76.87808,48211000000054400,48211000000074118,Active,2019-02-16
Tumakuru Police Station Cam 4,13.416745,76.880322,48211000000054400,48211000000074118,Active,2024-02-24
Tumakuru Police Station Cam 5,13.418962,76.866086,48211000000054400,48211000000074118,Active,2021-06-02
Tumakuru Hospital Cam 6,13.424847,76.884725,48211000000054400,48211000000074118,Active,2019-09-28
Madhugiri Hospital Cam 1,13.422001,77.104357,48211000000054400,48211000000074121,Active,2024-05-16
Madhugiri School Zone Cam 2,13.448696,77.132314,48211000000054400,48211000000074121,Active,2019-04-20
Madhugiri School Zone Cam 3,13.436307,77.126924,48211000000054400,48211000000074121,Active,2022-08-08
Madhugiri Market Cam 4,13.44123,77.125222,48211000000054400,48211000000074121,Active,2024-08-18
Sira Market Cam 1,13.193381,76.704251,48211000000054400,48211000000074122,Active,2022-02-21
Sira School Zone Cam 2,13.205467,76.709955,48211000000054400,48211000000074122,Active,2019-12-16
Tipturu Residential Colony Cam 1,13.726197,76.828352,48211000000054400,48211000000074123,Active,2025-10-05
Tipturu Police Station Cam 2,13.738394,76.78985,48211000000054400,48211000000074123,Active,2021-02-05
Tipturu Market Cam 3,13.731904,76.824589,48211000000054400,48211000000074123,Active,2024-02-18
Tipturu School Zone Cam 4,13.736097,76.825118,48211000000054400,48211000000074123,Under Maintenance,2019-09-23
Gubbi School Zone Cam 1,13.44303,76.833993,48211000000054400,48211000000074124,Active,2020-02-20
Gubbi Hospital Cam 2,13.452042,76.838706,48211000000054400,48211000000074124,Active,2023-12-17
Gubbi Hospital Cam 3,13.445124,76.837539,48211000000054400,48211000000074124,Active,2021-04-04
Koratagere School Zone Cam 1,13.666193,77.234676,48211000000054400,48211000000074125,Active,2019-01-07
Koratagere Police Station Cam 2,13.662865,77.232873,48211000000054400,48211000000074125,Active,2021-09-13
Koratagere Market Cam 3,13.665396,77.226137,48211000000054400,48211000000074125,Active,2021-08-02
Pavagada School Zone Cam 1,13.244468,76.978395,48211000000054400,48211000000074126,Active,2022-03-18
Pavagada School Zone Cam 2,13.24351,76.985791,48211000000054400,48211000000074126,Active,2024-05-09
Udupi Hospital Cam 1,13.69721,74.713146,48211000000054401,48211000000074128,Active,2024-10-01
Udupi Temple Cam 2,13.681507,74.711,48211000000054401,48211000000074128,Under Maintenance,2021-05-07
Udupi Market Cam 3,13.682071,74.705335,48211000000054401,48211000000074128,Active,2022-09-12
Udupi Hospital Cam 4,13.688852,74.713672,48211000000054401,48211000000074128,Active,2024-09-12
Udupi Police Station Cam 5,13.705514,74.728753,48211000000054401,48211000000074128,Active,2020-12-23
Udupi Police Station Cam 6,13.704833,74.742521,48211000000054401,48211000000074128,Active,2023-07-01
Udupi Police Station Cam 7,13.691472,74.741699,48211000000054401,48211000000074128,Active,2025-09-20
Udupi Hospital Cam 8,13.702884,74.73139,48211000000054401,48211000000074128,Active,2024-08-26
Udupi Police Station Cam 9,13.671405,74.72208,48211000000054401,48211000000074128,Active,2019-02-21
Bynduru Police Station Cam 1,13.474664,75.023452,48211000000054401,48211000000074130,Under Maintenance,2025-02-02
Kundapura Bus Stand Cam 1,13.674808,74.914629,48211000000054401,48211000000074132,Active,2021-11-02
Kundapura Bus Stand Cam 2,13.675343,74.896435,48211000000054401,48211000000074132,Active,2020-01-25
Kundapura Temple Cam 3,13.655416,74.913772,48211000000054401,48211000000074132,Active,2025-02-26
Kundapura Police Station Cam 4,13.648733,74.895627,48211000000054401,48211000000074132,Active,2022-10-24
Joida Police Station Cam 1,14.942171,74.924992,48211000000054402,48211000000074137,Active,2020-03-10
Haliyal Market Cam 1,15.141,74.755886,48211000000054402,48211000000074142,Active,2022-02-26
Haliyal Residential Colony Cam 2,15.13792,74.746204,48211000000054402,48211000000074142,Active,2022-03-07
Vijayapura School Zone Cam 1,17.054157,76.168179,48211000000054403,48211000000074147,Active,2025-04-03
Vijayapura Market Cam 2,17.035282,76.173427,48211000000054403,48211000000074147,Active,2019-01-21
Vijayapura Residential Colony Cam 3,17.041271,76.144827,48211000000054403,48211000000074147,Active,2021-04-06
Vijayapura Temple Cam 4,17.049829,76.171198,48211000000054403,48211000000074147,Active,2025-02-09
Vijayapura Bus Stand Cam 5,17.018459,76.149925,48211000000054403,48211000000074147,Active,2023-07-01
Vijayapura Police Station Cam 6,17.05351,76.150051,48211000000054403,48211000000074147,Active,2019-10-02
Vijayapura Bus Stand Cam 7,17.029138,76.153128,48211000000054403,48211000000074147,Active,2020-07-02
Vijayapura Residential Colony Cam 8,17.015693,76.17577,48211000000054403,48211000000074147,Active,2022-10-04
Vijayapura School Zone Cam 9,17.016342,76.175732,48211000000054403,48211000000074147,Active,2020-11-11
Vijayapura School Zone Cam 10,17.034126,76.152262,48211000000054403,48211000000074147,Under Maintenance,2019-12-27
Vijayapura Bus Stand Cam 11,17.042958,76.165684,48211000000054403,48211000000074147,Active,2020-02-26
Indi Bus Stand Cam 1,16.564116,75.594403,48211000000054403,48211000000074148,Active,2022-06-21
Indi Bus Stand Cam 2,16.565614,75.603316,48211000000054403,48211000000074148,Active,2022-05-20
Indi Market Cam 3,16.56899,75.60655,48211000000054403,48211000000074148,Active,2025-05-17
Talikote Residential Colony Cam 1,16.73256,76.142518,48211000000054403,48211000000074152,Under Maintenance,2021-04-14
Devara Hipparagi Temple Cam 1,16.552383,75.901726,48211000000054403,48211000000074153,Active,2022-07-15
Devara Hipparagi Court Complex Cam 2,16.558493,75.904912,48211000000054403,48211000000074153,Active,2023-09-08
Devara Hipparagi Hospital Cam 3,16.551378,75.901585,48211000000054403,48211000000074153,Active,2019-09-11
Chadchana School Zone Cam 1,16.859812,75.579322,48211000000054403,48211000000074154,Active,2025-06-15
Chadchana Police Station Cam 2,16.834458,75.544323,48211000000054403,48211000000074154,Under Maintenance,2021-03-06
Chadchana Police Station Cam 3,16.868263,75.54183,48211000000054403,48211000000074154,Active,2020-12-25
Chadchana Temple Cam 4,16.857769,75.546035,48211000000054403,48211000000074154,Active,2019-04-26
Kolhara Bus Stand Cam 1,17.032348,75.759656,48211000000054403,48211000000074157,Under Maintenance,2019-01-15
Kolhara Residential Colony Cam 2,17.028489,75.76619,48211000000054403,48211000000074157,Active,2025-02-21
